department id,product class id,product domain id,product group id,product id,sub product id,account id,account description,sub account id,sub account description,above value limit category,above value limit sub category,budget 2020,budget 2021,budget 2022,budget 2023,budget 2024,budget 2025
3,2,8,1,02,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-7500.000000,-7500.000000,-7500.000000,-7500.000000,-0.000000,-0.000000
3,2,8,1,02,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-2088.750000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,2,8,1,02,,11,Auszahlungen für Sach- und Dienstleistungen,7291000,Auszahlungen für sonstige Dienstleistungen,,,-0.000000,-1414.170000,-0.000000,-0.000000,-0.000000,-0.000000
3,2,8,1,02,,13,Sonstige Auszahlungen,7441100,Abzugsfähige Vorsteuer  7%,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-87.790000
3,2,8,1,02,,13,Sonstige Auszahlungen,7441105,Abzugsfähige Vorsteuer 5%,,,-0.000000,-0.000000,-0.000000,-0.000000,-19.680000,-0.000000
3,2,8,1,02,,13,Sonstige Auszahlungen,7441200,Abzugsfähige Vorsteuer 19%,,,-83.740000,-600.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,2,8,1,02,,13,Sonstige Auszahlungen,7441300,Abführung Mehrwertsteuer,,,-0.000000,-993.370000,-6600.000000,-0.000000,-0.000000,-0.000000
3,2,8,1,02,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,2.8.1.02/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 €  bis 1.000 € netto," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-500.000000,-500.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,2,8,1,02,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,2.8.1.02/0300.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Betriebsvorrichtungen," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-0.000000,-0.000000,-2500.000000,-0.000000,-0.000000,-0.000000
3,2,5,3,01,,2,Zuweisungen und allgemeine Umlagen 2.5.3.01.6144000 Zuweisungen für laufende Zwecke von gesetzlichen Sozialversicherungen (Koba),6147000,Zuschüsse für laufende Zwecke von privaten Unternehmen (Spenden),,,2000.000000,2200.000000,1500.000000,2000.000000,2000.000000,2000.000000
3,2,5,3,01,,2,Zuweisungen und allgemeine Umlagen 2.5.3.01.6144000 Zuweisungen für laufende Zwecke von gesetzlichen Sozialversicherungen (Koba),6148000,Zuschüsse für laufende Zwecke von übrigen Bereichen (Spenden),,,8581.110000,5000.000000,8000.000000,8000.000000,8000.000000,8000.000000
3,2,5,3,01,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,55000.000000,70000.000000,70000.000000,70000.000000,70000.000000,71000.070000
3,2,5,3,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6421000,Einzahlungen aus dem Verkauf von beweglichen Sachen,,,1000.000000,1000.000000,1000.000000,815.000000,1000.000000,1000.000000
3,2,5,3,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6480001,Einzahlungen aus Kostenerstattungen vom Bund,,,7200.000000,3941.670000,6000.000000,7200.000000,7200.000000,7200.000000
3,2,5,3,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6488000,Einzahlungen aus Kostenerstattungen von übrigen Bereichen,,,100.000000,100.000000,100.000000,100.000000,100.690000,100.000000
3,2,5,3,01,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-220800.000000,-215497.780000,-203000.000000,-207800.000000,-212000.000000,-216300.000000
3,2,5,3,01,,9,Personalauszahlungen,7019000,Dienstauszahlungen und dgl. an sonstige Beschäftigte,,,-31100.000000,-31800.000000,-7670.040000,-9900.000000,-29800.000000,-30400.000000
3,2,5,3,01,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-8600.000000,-8800.000000,-9000.000000,-9200.000000,-8424.430000,-8600.000000
3,2,5,3,01,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-41900.000000,-42800.000000,-43600.000000,-44600.000000,-41023.330000,-40000.000000
3,2,5,3,01,,9,Personalauszahlungen,7039000,Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft.,,,-2590.500000,-4000.000000,-12000.000000,-12300.000000,-12600.000000,-12900.000000
3,2,5,3,01,,9,Personalauszahlungen,2.5.3.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-1100.000000,-1100.000000,-1200.000000,-1300.000000,-1400.000000,-903.910000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7211000,Unterhaltung der Grundstücke und baulichen Anlagen,,,-717.620000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-0.000000,-7436.470000,-57200.000000,-0.000000,-0.000000,-0.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7221000,Unterhaltung des sonstigen unbeweglichen Vermögens,,,-12370.730000,-26000.000000,-23000.000000,-23000.000000,-23000.000000,-23000.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7231000,Auszahlungen für Mieten und Pachten,,,-600.000000,-499.800000,-600.000000,-600.000000,-600.000000,-600.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7241000,Bewirtschaftung der Grundstücke und baulichen Anlage,,,-7315.150000,-11000.000000,-10000.000000,-10000.000000,-10000.000000,-10000.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7251000,Haltung von Fahrzeugen,,,-8832.050000,-12000.000000,-11000.000000,-11000.000000,-11000.000000,-11000.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7252000,Erwerb geringwertiger Vermögensgegenstände,,,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1154.700000,-1000.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-4000.000000,-4000.000000,-4000.000000,-4000.000000,-4000.000000,-2427.400000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7261000,Besondere zahlungswirksame Aufwendungen für Beschäftigte,,,-724.090000,-700.000000,-700.000000,-700.000000,-700.000000,-700.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-10500.000000,-10500.000000,-10500.000000,-10500.000000,-10763.650000,-11000.000000
3,2,5,3,01,,11,Auszahlungen für Sach- und Dienstleistungen,7291000,Auszahlungen für sonstige Dienstleistungen,,,-1008.010000,-1800.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000
3,2,5,3,01,,13,Sonstige Auszahlungen,7429000,Sonstige Auszahl. f. d. Inanspruchnahme von Rechten u.Diensten (Mitgliedsbeitr.),,,-300.000000,-300.000000,-300.000000,-300.000000,-300.000000,-300.000000
3,2,5,3,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-839.980000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000
3,2,5,3,01,,13,Sonstige Auszahlungen,7431300,Auszahlungen für Planungsleistungen,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-9791.670000
3,2,5,3,01,,13,Sonstige Auszahlungen,7431400,Auszahlungen für Beitragsservice (GEZ),,,-69.960000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,2,5,3,01,,13,Sonstige Auszahlungen,2.5.3.01.7441000,"Steuern, Versicherungen, Schadensfälle",,,-0.000000,-0.000000,-0.000000,-0.000000,-1537.090000,-0.000000
3,2,5,3,01,,13,Sonstige Auszahlungen,7456000,Erstatt. f.d. Ausz. v. Dritten aus lfd Verwaltungstät. an so. öff. Sonderrechn.,,,-30000.000000,-30000.000000,-23809.460000,-24000.000000,-30000.000000,-30000.000000
3,2,5,3,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,2.5.3.01/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 €  bis 1.000 € netto," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-3000.000000,-2000.000000,-3000.000000,-2000.000000,-3000.000000,-2385.650000
3,2,5,3,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,2.5.3.01/0200.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Betriebs-und Geschäftsausstattungen," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-0.000000,-3500.000000,-0.000000,-2500.000000,-2500.000000,-4000.000000
3,2,5,3,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,2.5.3.01/0500.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Fahrzeuge," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-0.000000,-95000.000000,-0.000000,-2000.000000,-0.000000,-0.000000
3,2,5,3,01,,31,Baumaßnahmen,2.5.3.01/1600.7851000,Auszahlungen für Hochbaumaßnahmen,Besuchertoiletten Wildpark," -Auszahlungen für Baumaßnahmen",-0.000000,-0.000000,-50000.000000,-50000.000000,-0.000000,-0.000000
3,5,4,5,01,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,420000.000000,420000.000000,440000.000000,445000.000000,445000.000000,419073.560000
3,5,4,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,7221000,Unterhaltung des sonstigen unbeweglichen Vermögens,,,-42500.000000,-75000.000000,-60000.000000,-60000.000000,-60000.000000,-16610.510000
3,5,4,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,7231000,Auszahlungen für Mieten und Pachten,,,-3252.060000,-2500.000000,-47500.000000,-47500.000000,-47500.000000,-47500.000000
3,5,4,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-48150.060000,-56000.000000,-65000.000000,-65000.000000,-65000.000000,-65000.000000
3,5,4,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,7252000,Erwerb geringwertiger Vermögensgegenstände,,,-0.000000,-500.000000,-500.000000,-500.000000,-500.000000,-500.000000
3,5,4,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-5198.540000,-10000.000000,-10000.000000,-10000.000000,-10000.000000,-10000.000000
3,5,4,5,01,,13,Sonstige Auszahlungen,7457000,Erstatt. für die Auszahl. von Dritten aus lfd. Verwaltungstät. an priv. Untern.,,,-35000.000000,-8000.000000,-8000.000000,-8000.000000,-8000.000000,-50332.440000
3,5,4,6,02,,4,öffentlich-rechtliche Leistungsentgelte,5.4.6.02.6321000,Benutzungsgebühren und ähnliche Entgelte,,,270000.000000,270000.000000,270000.000000,260209.370000,250000.000000,270000.000000
3,5,4,6,02,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",5.4.6.02.6461000,Sonstige privatrechtliche Leistungsentgelte,,,0.000000,0.000000,255.830000,0.000000,0.000000,0.000000
3,5,4,6,02,,6,sonstige Einzahlungen,5.4.6.02.6521200,Einnahmen Mehrwertsteuer 19%,,,47500.000000,0.000000,0.000000,0.000000,0.000000,15357.870000
3,5,4,6,02,,6,sonstige Einzahlungen,5.4.6.02.6521216,Einnahmen Mehrwertsteuer 16%,,,28700.560000,0.000000,0.000000,0.000000,0.000000,0.000000
3,5,4,6,02,,6,sonstige Einzahlungen,5.4.6.02.6521300,Erstattungen Vorsteuer,,,2122.600000,44700.000000,0.000000,0.000000,0.000000,0.000000
3,5,4,6,02,,9,Personalauszahlungen,5.4.6.02.7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-29300.000000,-30000.000000,-30700.000000,-31300.000000,-25445.430000,-24500.000000
3,5,4,6,02,,9,Personalauszahlungen,5.4.6.02.7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-1300.000000,-1500.000000,-1600.000000,-1700.000000,-1800.000000,-984.610000
3,5,4,6,02,,9,Personalauszahlungen,5.4.6.02.7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-6500.000000,-4819.120000,-4900.000000,-5900.000000,-6100.000000,-6300.000000
3,5,4,6,02,,9,Personalauszahlungen,5.4.6.02.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-500.000000,-600.000000,-104.950000,-400.000000,-300.000000,-400.000000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7211000,Unterhaltung der Grundstücke und baulichen Anlagen,,,-2760.780000,-2000.000000,-2000.000000,-2000.000000,-2000.000000,-2000.000000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-28000.000000,-31000.000000,-16059.660000,-30000.000000,-22000.000000,-25000.000000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7221000,Unterhaltung des sonstigen unbeweglichen Vermögens,,,-772.740000,-3000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7231000,Auszahlungen für Mieten und Pachten,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-19.850000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-50000.000000,-60000.000000,-50000.000000,-50000.000000,-50000.000000,-49534.380000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7252000,Erwerb geringwertiger Vermögensgegenstände,,,-3183.610000,-2000.000000,-2000.000000,-2000.000000,-2000.000000,-2000.000000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-500.000000,-2806.860000,-500.000000,-500.000000,-500.000000,-500.000000
3,5,4,6,02,,11,Auszahlungen für Sach- und Dienstleistungen,5.4.6.02.7291000,Auszahlungen für sonstige Dienstleistungen,,,-5000.000000,-5000.000000,-5000.000000,-5000.000000,-5000.000000,-2413.790000
3,5,4,6,02,,13,Sonstige Auszahlungen,5.4.6.02.7431000,Geschäftsauszahlungen,,,-1712.120000,-1500.000000,-1500.000000,-1500.000000,-1500.000000,-1500.000000
3,5,4,6,02,,13,Sonstige Auszahlungen,5.4.6.02.7441000,"Steuern, Versicherungen, Schadensfälle",,,-12627.230000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,5,4,6,02,,13,Sonstige Auszahlungen,5.4.6.02.7441100,Abzugsfähige Vorsteuer 7%,,,-32.650000,-100.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,5,4,6,02,,13,Sonstige Auszahlungen,5.4.6.02.7441200,Abzugsfähige Vorsteuer 19%,,,-2762.270000,-44700.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,5,4,6,02,,13,Sonstige Auszahlungen,5.4.6.02.7441216,Abzugsfähige Vorsteuer 16%,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-8390.900000
3,5,4,6,02,,13,Sonstige Auszahlungen,7441300,Abführung Mehrwertsteuer,,,-0.000000,-0.000000,-0.000000,-0.000000,-29618.440000,-47500.000000
3,5,4,6,02,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,5.4.6.02/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 €  bis 1.000 € netto," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-752.100000,-6000.000000,-2000.000000,-0.000000,-0.000000,-0.000000
3,5,4,6,02,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,5.4.6.02/0200.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Betriebs-und Geschäftsausstattungen," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-0.000000,-0.000000,-0.000000,-35000.000000,-8000.000000,-10000.000000
3,5,4,6,02,,31,Baumaßnahmen,5.4.6.02/7007.7853000,Auszahlungen für sonstige Baumaßnahmen,Nachforderung von Anschlussgebühren WAHB," -Auszahlungen für Baumaßnahmen",-0.000000,-0.000000,-0.000000,-0.000000,-43069.240000,-0.000000
3,5,5,1,01,,2,Zuweisungen und allgemeine Umlagen,6140001,Zuweisungen für laufende Zwecke vom Bund,,,13300.000000,25700.000000,25000.000000,5600.000000,0.000000,0.000000
3,5,5,1,01,,2,Zuweisungen und allgemeine Umlagen,6147000,Zuschüsse für laufende Zwecke von privaten Unternehmen (Spenden),,,0.000000,0.000000,0.000000,0.000000,400.000000,0.000000
3,5,5,1,01,,2,Zuweisungen und allgemeine Umlagen,6148000,Zuschüsse für laufende Zwecke von übrigen Bereichen (Spenden),,,8845.000000,3000.000000,4000.000000,4000.000000,3500.000000,3500.000000
3,5,5,1,01,,4,öffentlich-rechtliche Leistungsentgelte,6311000,Verwaltungsgebühren,,,2000.000000,2544.000000,2000.000000,2000.000000,2000.000000,2000.000000
3,5,5,1,01,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,14718.500000,2000.000000,3000.000000,3000.000000,3000.000000,3000.000000
3,5,5,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6421000,Einzahlungen aus dem Verkauf von Holz,,,300.000000,300.000000,300.000000,389.380000,300.000000,300.000000
3,5,5,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6461000,Sonstige privatrechtliche Leistungsentgelte,,,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,4138.330000
3,5,5,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6480001,Einzahlungen aus Kostenerstattungen vom Bund,,,10366.670000,6000.000000,7200.000000,7200.000000,7200.000000,7200.000000
3,5,5,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6485000,"Einzahl. aus Kostenerstattungen von verbund. Untern., Sondervermö. und Beteilig.",,,15618.050000,6000.000000,10000.000000,10000.000000,10000.000000,10000.000000
3,5,5,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6488000,Einzahlungen aus Kostenerstattungen von übrigen Bereichen,,,2353.980000,2000.000000,2000.000000,2000.000000,2000.000000,2000.000000
3,5,5,1,01,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-882904.400000,-853800.000000,-979300.000000,-999000.000000,-1019100.000000,-1039500.000000
3,5,5,1,01,,9,Personalauszahlungen,7019000,Dienstauszahlungen und dgl. an sonstige Beschäftigte,,,-10800.000000,-11100.000000,-12888.090000,-9900.000000,-10200.000000,-10500.000000
3,5,5,1,01,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-42800.000000,-43700.000000,-35629.320000,-36200.000000,-41000.000000,-41900.000000
3,5,5,1,01,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-167800.000000,-197000.000000,-201100.000000,-205100.000000,-209200.000000,-170533.900000
3,5,5,1,01,,9,Personalauszahlungen,7039000,Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft.,,,-5133.020000,-4000.000000,-8000.000000,-8200.000000,-8400.000000,-8600.000000
3,5,5,1,01,,9,Personalauszahlungen,5.5.1.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-3761.340000,-4900.000000,-4700.000000,-4800.000000,-4900.000000,-5000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7211000,Unterhaltung der Grundstücke und baulichen Anlagen,,,-500.000000,-500.000000,-549.500000,-500.000000,-500.000000,-500.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-3411.360000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7221000,Unterhaltung des sonstigen unbeweglichen Vermögens,,,-80000.000000,-80000.000000,-95251.080000,-151600.000000,-147200.000000,-130000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7231000,Auszahlungen für Mieten und Pachten,,,-3083.750000,-7000.000000,-6600.000000,-4000.000000,-4000.000000,-4000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7232000,Auszahlungen für Leasing,,,-6000.000000,-0.000000,-0.000000,-6000.000000,-6000.000000,-6000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-50000.000000,-50000.000000,-50000.000000,-35427.290000,-48000.000000,-50000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7251000,Haltung von Fahrzeugen,,,-60243.230000,-54000.000000,-59000.000000,-59000.000000,-59000.000000,-59000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7252000,Erwerb geringwertiger Vermögensgegenstände,,,-8335.100000,-6000.000000,-7100.000000,-5000.000000,-4000.000000,-4000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-52000.000000,-46580.880000,-59900.000000,-55000.000000,-52000.000000,-52000.000000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7261000,Besondere zahlungswirksame Aufwendungen für Beschäftigte,,,-6000.000000,-6000.000000,-6000.000000,-6000.000000,-6000.000000,-5828.220000
3,5,5,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-36500.000000,-35000.000000,-35000.000000,-35000.000000,-35000.000000,-29553.630000
3,5,5,1,01,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-182.200000,-0.000000,-0.000000,-0.000000
3,5,5,1,01,,13,Sonstige Auszahlungen,7429000,Sonstige Auszahl. f. d. Inanspruchnahme von Rechten u.Diensten (Mitgliedsbeitr.),,,-1000.000000,-1000.000000,-0.000000,-1000.000000,-1000.000000,-1000.000000
3,5,5,1,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-2251.400000,-2500.000000,-3000.000000,-3000.000000,-3000.000000,-3000.000000
3,5,5,1,01,,13,Sonstige Auszahlungen,7431300,Auszahlungen für Planungsleistungen,,,-3000.000000,-25142.700000,-10700.000000,-96000.000000,-16000.000000,-5000.000000
3,5,5,1,01,,13,Sonstige Auszahlungen,7431400,Auszahlungen für Beitragsservice (GEZ),,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-489.960000
3,5,5,1,01,,13,Sonstige Auszahlungen,5.5.1.01.7441000,"Steuern, Versicherungen, Schadensfälle",,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-10195.070000
3,5,5,1,01,,13,Sonstige Auszahlungen,7456000,Erstatt. f.d. Ausz. v. Dritten aus lfd Verwaltungstät. an so. öff. Sonderrechn.,,,-9000.000000,-9000.000000,-9000.000000,-9000.000000,-7292.000000,-9000.000000
3,5,5,1,01,,18,Zuwendungen für Investitonen und Investitionsförderungsmaßnahmen,5.5.1.01/0100.6811000,Einz. a. Zuweisungen f. Investitionen u.Investitionsfördermaßnahmen Land,Anschaffungen 150 € bis 1.000 € netto,Einzahlungen aus Investitionszuwendungen,0.000000,0.000000,0.000000,0.000000,3000.000000,0.000000
3,5,5,1,01,,18,Zuwendungen für Investitonen und Investitionsförderungsmaßnahmen,5.5.1.01/0200.6811000,Einz. a. Zuweisungen f. Investitionen u.Investitionsfördermaßnahmen Land,Betriebs-und Geschäftsausstattungen,Einzahlungen aus Investitionszuwendungen,0.000000,3000.000000,0.000000,0.000000,0.000000,0.000000
3,5,5,1,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,5.5.1.01/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 € bis 1.000 € netto,- Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,-8700.000000,-5000.000000,-5000.000000,-5000.000000,-4461.160000,-13200.000000
3,5,5,1,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,5.5.1.01/0200.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Betriebs-und Geschäftsausstattungen,- Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,-22405.550000,-3500.000000,-10000.000000,-3000.000000,-3000.000000,-2000.000000
3,5,5,1,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,5.5.1.01/0400.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Maschinen und techn. Anlagen,- Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,-11500.000000,-10000.000000,-0.000000,-0.000000,-7500.000000,-32500.000000
3,5,5,1,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,5.5.1.01/0500.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Fahrzeuge,- Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,-0.000000,-0.000000,-0.000000,-0.000000,-65000.000000,-0.000000
3,5,5,1,01,,31,Baumaßnahmen,5.5.1.01/6666.7853000,Auszahlungen für sonstige Baumaßnahmen,Bauliche Anlagen des Infrastrukturvermögens,- Auszahlungen für Baumaßnahmen,-0.000000,-0.000000,-5744.320000,-0.000000,-0.000000,-0.000000
3,5,5,1,03,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6483000,Einzahlungen aus Kostenerstattungen von Zweckverbänden,,,36000.000000,36000.000000,36000.000000,36000.000000,35888.600000,37000.000000
3,5,5,1,03,,6,sonstige Einzahlungen,6521200,Einnahmen Mehrwertsteuer 19%,,,0.000000,7000.000000,0.000000,0.000000,0.000000,0.000000
3,5,5,1,03,,6,sonstige Einzahlungen,6521216,Einnahmen Mehrwertsteuer 16%,,,0.000000,0.000000,0.000000,0.000000,0.000000,5742.180000
3,5,5,1,03,,6,sonstige Einzahlungen,6521300,Erstattungen Vorsteuer,,,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000
